firstName,lastName,schoolId,clubId,sport,campaign,imageUrl1,videoUrl1,thumbnailUrl1,instagramPermalink1,mediaType1,imageUrl2,videoUrl2,thumbnailUrl2,instagramPermalink2,mediaType2,imageUrl3,videoUrl3,thumbnailUrl3,instagramPermalink3,mediaType3
Beckham,Stirling,6494c90de689be73b73cc20a,64b6937a0f727685744d6c08,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767735339124-6dr5qudk9h2.jpg,,,https://www.instagram.com/stories/beckhamstirling/3804359620295744192,ig_story,,,,,,,,,,
Reagan,Jones,6494c8d9e689be73b73cc026,64de48b2f2934e6039be9dec,Women's Volleyball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767925916109-7u9uxf5sbpb.jpg,,,https://www.instagram.com/stories/reaganajones/3805901681637830060,ig_story,,,,,,,,,,
Julie,Smith,6494c8ebe689be73b73cc0d0,64de49f1f2934e6039bf275c,Women's Cross Country,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767719694059-7ufy1uy8pai.jpg,,,https://www.instagram.com/stories/juliiesmiith/3804228442062453362,ig_story,,,,,,,,,,
Logan,Hays,6494c8bbe689be73b73cbf0e,64de48f0f2934e6039beb626,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767671628731-5iba7wk5ijt.jpg,,,https://www.instagram.com/stories/_logan.hays_/3803825225247872665,ig_story,,,,,,,,,,
Evelyn,Miller,6494c8fbe689be73b73cc15e,64de49fdf2934e6039bf2e52,Softball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767742145519-n1iwjqwnjh.jpg,,,https://www.instagram.com/stories/evmiller13/3804416767250415033,ig_story,,,,,,,,,,
Caedmon,Dickson,6494c8bce689be73b73cbf1d,64de48a2f2934e6039be9302,Men's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767675412103-rzbut4z7d4.jpg,,,https://www.instagram.com/stories/caedrosss/3803856338183874975,ig_story,,,,,,,,,,
Nicholas,Cenek,6494c8cbe689be73b73cbfa8,64de48a9f2934e6039be99d7,Men's Soccer,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766013004940-5mszj2n7iif.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766013004942-uv42uvfde6h.jpg,https://www.instagram.com/reel/DSYRl8nEv5i/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766013005469-cxw73pzngra.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766013005469-rzyi2x4m5u.jpg,https://www.instagram.com/stories/nicholascenek/3789910871473584024,ig_story,,,,,
Taliya,Spurlock,6494c8aae689be73b73cbe72,64b1bf912264f2c98f607a35,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767664157313-ogat1t643jm.jpg,,,https://www.instagram.com/stories/bby.tali14/3803762211601424146,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767738039462-ps9dizw9ey.jpg,,,https://www.instagram.com/stories/bby.tali14/3804383938593409627,ig_story,,,,,
Jessica,Deleon,6494c950e689be73b73cc46a,64b71c8b7314f195958ea307,Softball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767729027487-ym8bew7hcgk.jpg,,,https://www.instagram.com/stories/jess_deleon22/3804306713957445310,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767734789366-xghl7l6m1ia.jpg,,,https://www.instagram.com/stories/jess_deleon22/3804356324478760374,ig_story,,,,,
Jason,Campbell,6494c8e2e689be73b73cc07a,64de4972f2934e6039bef117,Men's Lacrosse,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767903052477-kl1u85mywq.jpg,,,https://www.instagram.com/stories/j.campbell26/3805766523672454951,ig_story,,,,,,,,,,
Rafael,Antonio Jr,6494c8a9e689be73b73cbe6f,64de4892f2934e6039be8b06,Men's Soccer,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767734400235-v78nm8m2mx.jpg,,,https://www.instagram.com/stories/raffycuh/3804351967393850343,ig_story,,,,,,,,,,
Casey,Spencer,6494c929e689be73b73cc309,64c03db32b012a213920c76f,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767740035896-xmnorosdyq.jpg,,,https://www.instagram.com/stories/_caseyspencer/3804377352345097789,ig_story,,,,,,,,,,
Lucas,Shaver,6494c8f5e689be73b73cc127,64de4988f2934e6039bef8e9,Men's Lacrosse,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767743267151-7fpnb1yn3bq.jpg,,,https://www.instagram.com/stories/lordlucas2851/3804425838910212199,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767806717191-oz3vsgbsgpg.jpg,,,https://www.instagram.com/stories/lordlucas2851/3804959798245587194,ig_story,,,,,
Carly,Hyers,6494c94ae689be73b73cc42d,64de4abbf2934e6039bf7f5a,Dance,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767107719898-ba09v9uwoj8.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767107719899-r6ignpvcvs.jpg,https://www.instagram.com/stories/carly.hyers/3799094515005753937,ig_story,,,,,,,,,,
Jaylee,Ojo,6494c94be689be73b73cc439,64a578fd71e19becfa99b840,Softball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767744106924-jsod8t9eys.jpg,,,https://www.instagram.com/stories/jayleeojo/3804433305551640712,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767898174919-4pp0ig4vj9w.jpg,,,https://www.instagram.com/stories/jayleeojo/3805726224019525166,ig_story,,,,,
Malik,Blunt,6494c92fe689be73b73cc340,6447fc3e6badb697ae3ef841,Men's Track and Field,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766243692953-jv2bew68y4.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766243692954-3hxjfjtkt3s.jpg,https://www.instagram.com/reel/DSeWyq0jZ8j/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766243694903-n6qhnmm9k9.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766243694904-1v5ujsa4wmj.jpg,https://www.instagram.com/stories/malikbluntt/3791846407721022226,ig_story,,,,,
Tinley,Lucas,6494c8e1e689be73b73cc071,64de4966f2934e6039bef050,Softball,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766249515518-roryrrs0akn.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766249515518-69bm4qmku08.jpg,https://www.instagram.com/reel/DSbRhLkgaTC/,ig_reel,,,,,,,,,,
Rilyn,Rintoul,6494c8f0e689be73b73cc0f9,646d2f08f257804dc771f91a,Women's Soccer,Complete Partnership,,,,,,,,,,,,,,,
Dillon,Leacock,6494c94ae689be73b73cc432,63ed0afa669891df7e57b302,Men's Track and Field,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767588832805-sprih9xvob.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767588832806-3aj22zg0jl8.jpg,https://www.instagram.com/stories/dill0n.lea/3803130388357706797,ig_story,,,,,,,,,,
Daniel,Powell,6494c8f1e689be73b73cc101,63e428674e426fdd8d869caa,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767725723861-dpwp3j6mzip.jpg,,,https://www.instagram.com/stories/daniel_powell6/3804278975171204357,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767734794281-e9henjbpi8.jpg,,,https://www.instagram.com/stories/daniel_powell6/3804355497202619562,ig_story,,,,,
Myles,Walden,6494c904e689be73b73cc1b4,64de49b2f2934e6039bf0cda,Men's Soccer,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767897405019-yka8i0affk.jpg,,,https://www.instagram.com/stories/mwaldn._/3805719174040162399,ig_story,,,,,,,,,,
Brayden,Evans,6494c8f5e689be73b73cc125,64de49a1f2934e6039bf050f,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767817592411-s7gngoeafo.jpg,,,https://www.instagram.com/stories/b.evans11/3805049632477634523,ig_story,,,,,,,,,,
Carson,Hein,6494c8e1e689be73b73cc073,646d6d2a800a9c7c3591a634,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767655529165-wba0chlsk6n.jpg,,,https://www.instagram.com/stories/carsonhein52/3803692244302135995,ig_story,,,,,,,,,,
Hailey,Holtz,6494c8ece689be73b73cc0d7,64de4999f2934e6039bf018e,Softball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767827694659-2brfk7dy13t.jpg,,,https://www.instagram.com/stories/haileyholtz10/3805134342142926001,ig_story,,,,,,,,,,
Bobby,Hermansky,6494c917e689be73b73cc264,64de4a4cf2934e6039bf5356,Men's Track and Field,Complete Partnership,,,,,,,,,,,,,,,
Molly,Cravens,6494c939e689be73b73cc393,64c03ed2a822224b0fb3a081,Women's Volleyball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767657979088-x3e30i6unto.jpg,,,https://www.instagram.com/stories/mollycravenss/3803696186285533544,ig_story,,,,,,,,,,
Israel,Ford,66579beb775768c79728d0e9,670fe009910b9feab13ff0f4,Varsity Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767891230639-ynepytmnvki.jpg,,,https://www.instagram.com/stories/dolooo.oo/3805157757314761035,ig_story,,,,,,,,,,
Brayden,Torgrimson,6494c954e689be73b73cc48e,64de4b9df2934e6039bfe209,Men's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767810344978-cjawqg5zjb.jpg,,,https://www.instagram.com/stories/b_showtime25/3804988826755448294,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767819930012-iijzbsbh5so.jpg,,,https://www.instagram.com/stories/b_showtime25/3805071072719962936,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767897312246-zh39vyq2hvi.jpg,,,https://www.instagram.com/stories/b_showtime25/3805697271343279760,ig_story
Isabella,Minervini,6494c941e689be73b73cc3e0,64de4a9ff2934e6039bf74d9,Women's Gymnastics,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767716082328-p0tvyyorq9d.jpg,,,https://www.instagram.com/stories/bella.minervini/3804198084780318447,ig_story,,,,,,,,,,
Jamar,Marshall,6494c94ae689be73b73cc432,63ed0afa669891df7e57b302,Men's Track and Field,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766080089002-i7sqo72zc7h.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766080089003-591ggypxley.jpg,https://www.instagram.com/reel/DSaXbTCjgr5/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766080088377-ypslvrlygp.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766080088377-qk4vyza07ap.jpg,https://www.instagram.com/stories/jaythizz_/3790473281745627949,ig_story,,,,,
Jack,Veletanga,663032ceb97930805557a9e7,6696ac484a8724f04ed0f409,Varsity Boys Soccer,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767738746004-nejwz3rmfbp.jpg,,,https://www.instagram.com/stories/jveletanga10/3804388240564282763,ig_story,,,,,,,,,,
Patryck,Brooks,6494c8d2e689be73b73cbfe9,645ab026be42e2f712cb443d,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767901394911-tbjn75qpdab.jpg,,,https://www.instagram.com/stories/patbrooks_12/3805752546045171912,ig_story,,,,,,,,,,
CamRen,Brooks,6494c939e689be73b73cc393,645a921bb43f664b5439528a,Football,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767757542985-p8i12cob0vj.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767757542985-56dmqbr3a03.jpg,https://www.instagram.com/stories/camchance._/3804545626672046640,ig_story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767807511334-30c8o8dzmg.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767807511336-osdee83ly09.jpg,https://www.instagram.com/stories/camchance._/3804963244923067792,ig_story,,,,,
Josh,Davis,6494c8c6e689be73b73cbf77,64a63cff3d8d90c3c982bbfb,Men's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767744083273-rdkb7h917pe.jpg,,,https://www.instagram.com/stories/2star3hurdles/3804432878420453991,ig_story,,,,,,,,,,
Sydney,Vitangcol,6494c95ae689be73b73cc4c4,64693bd9cd04a8e884738164,Softball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767809830179-fvxz1kzxb9p.jpg,,,https://www.instagram.com/stories/sydneyv_27/3804984496262218720,ig_story,,,,,,,,,,
Jaylen,Carter,64c929970295e99978333941,64c96b065ae492e13b730375,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767644625575-0wujfrrtampm.jpg,,,https://www.instagram.com/stories/iibeenfvcked__/3803598468364254436,ig_story,,,,,,,,,,
Brody,Morrison,6494c943e689be73b73cc3f1,64de4aacf2934e6039bf7548,Men's Volleyball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767715337063-7lae1jogbwq.jpg,,,https://www.instagram.com/stories/brodymorrison13/3804191791252633047,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767724856501-946opm542oa.jpg,,,https://www.instagram.com/stories/brodymorrison13/3804272529188658827,ig_story,,,,,
Linsey,Burke,6494c910e689be73b73cc21e,64de49def2934e6039bf2049,Women's Volleyball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767727074516-r2092ejecv8.jpg,,,https://www.instagram.com/stories/linsey.burke/3804290343639164921,ig_story,,,,,,,,,,
Grace,Booth,6494c93be689be73b73cc3ab,64ca9acf937c9e8e6606d7fd,Women's Basketball,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766941383293-ektuphukbhv.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766941383293-n50n6px0o6q.jpg,https://www.instagram.com/reel/DS0IgQkiW0W/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766964332987-qsmou6ew4c.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766964332988-xh064lg7zcf.jpg,https://www.instagram.com/stories/gracebooth_02/3797701856382762525,ig_story,,,,,
Jazmyn,Wajd,6494c8e8e689be73b73cc0b5,64de4a0bf2934e6039bf34d9,Women's Track and Field,Complete Partnership,,,,,,,,,,,,,,,
Devin,Garcia,6494c8fbe689be73b73cc164,649cd1c058dc49cccd7cc576,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767836740729-7nkt6mdkck9.jpg,,,https://www.instagram.com/stories/devin.garcia33/3805210209652856052,ig_story,,,,,,,,,,
Braxton,Bartz,6494c8b9e689be73b73cbefc,645abe63e48bc2d0240ee9ee,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767734213612-57zx3f2ojry.jpg,,,https://www.instagram.com/stories/braxtonbartz/3804350218855614668,ig_story,,,,,,,,,,
Jacob,Fluty,6494c8cfe689be73b73cbfcc,64de48fef2934e6039bec161,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767987291635-ari012nchxv.jpg,,,https://www.instagram.com/stories/_jacob_fluty_/3806473245290541624,ig_story,,,,,,,,,,
Denzel,Willingham,6494c909e689be73b73cc1e3,64de49d5f2934e6039bf1dc3,Cheerleading,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767750546466-b1uy2cvle3s.jpg,,,https://www.instagram.com/stories/denzel_mhm/3804487196216454627,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767809709498-dln04vo9ec7.jpg,,,https://www.instagram.com/stories/denzel_mhm/3804984792128290457,ig_story,,,,,
Nino,Betances,6494c95de689be73b73cc4df,643f39cfb810255941fdd8b6,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767917516841-wiijnign09n.jpg,,,https://www.instagram.com/stories/nino_betances/3805887864828205944,ig_story,,,,,,,,,,
Noah,Fichter,6494c903e689be73b73cc1ad,64de49b2f2934e6039bf0c48,Men's Volleyball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767808404674-h270qwkqhyc.jpg,,,https://www.instagram.com/stories/officialpunchoutgolf/3804972583431962094,ig_story,,,,,,,,,,
Brock,Montgomery,6494c90ce689be73b73cc1f9,64de4a2af2934e6039bf4400,Men's Golf,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767721348782-spo8kjjaqt8.jpg,,,https://www.instagram.com/stories/brockmontgomery_11/3804242320200656787,ig_story,,,,,,,,,,
